Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,near_ISU,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,floors,bathrooms
2425,528228430,120,6,69.05520046484602,3072,2,0,0,3,4,2,8,8,3,7,7,5,2004,2004,4,4,14,14,2,18.0,4,3,5,4,3,4,6,1059.0,5,0.0,306.0,1365.0,4,5,1,4,1548,0,0,1548,1.0,0.0,2,0,2,1,4,7,7,1,3,6,2004.0,1,2.0,388.0,3,3,2,143,20,0,0,0,0,0,4,4,0,9,2006,8,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
2837,908227040,50,7,58.0,8410,2,0,0,3,1,2,7,8,4,5,5,3,1910,1996,2,4,11,14,3,0.0,3,2,5,3,3,4,5,0.0,5,0.0,658.0,658.0,4,3,1,4,658,526,0,1184,0.0,0.0,1,0,5,1,3,8,7,0,0,3,1910.0,0,0.0,0.0,0,0,1,0,151,0,0,0,0,0,4,4,0,5,2006,8,81000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
2456,528429100,20,7,49.0,15218,2,0,1,3,2,2,5,8,4,7,8,5,2006,2006,5,4,14,14,3,0.0,4,3,5,5,4,4,6,1562.0,5,0.0,108.0,1670.0,4,5,1,4,1670,0,0,1670,1.0,0.0,2,1,2,1,4,6,7,1,4,6,2006.0,2,3.0,928.0,3,3,2,0,240,200,0,0,0,0,4,4,0,9,2006,7,336820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0
2114,906402070,60,7,69.05520046484602,14364,2,0,1,0,4,1,8,8,4,6,7,5,1988,1989,5,4,10,10,2,128.0,4,3,4,4,3,2,6,1065.0,5,0.0,92.0,1157.0,4,5,1,4,1180,882,0,2062,1.0,0.0,2,1,3,1,3,7,7,1,4,6,1988.0,1,2.0,454.0,3,3,2,60,55,0,0,154,0,0,4,4,0,4,2007,8,277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4.0
1890,534278190,20,7,70.0,8680,2,0,0,3,4,2,8,8,4,7,5,7,1960,1960,4,4,9,9,3,0.0,3,3,4,3,3,4,5,0.0,5,0.0,894.0,894.0,4,3,1,4,894,0,0,894,0.0,0.0,1,0,3,1,3,5,7,0,0,5,1965.0,3,1.0,312.0,3,3,2,0,0,0,0,0,0,0,4,4,0,1,2007,8,117600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
621,534477110,50,7,80.0,9600,2,0,0,3,4,2,8,8,4,5,6,8,1950,2005,5,4,14,14,3,0.0,3,4,4,3,3,4,3,120.0,5,0.0,736.0,856.0,4,5,1,4,1112,556,0,1668,0.0,0.0,1,1,3,1,3,6,5,0,0,6,1950.0,3,1.0,271.0,3,3,2,0,0,0,0,0,0,0,3,4,0,9,2009,8,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
1427,906412050,20,7,91.0,11778,2,0,0,3,4,2,4,8,4,7,9,5,2008,2008,4,4,14,14,1,402.0,5,3,5,5,3,3,6,1153.0,5,0.0,598.0,1751.0,4,5,1,4,1766,0,0,1766,1.0,0.0,2,1,3,1,5,8,7,2,4,6,2008.0,1,3.0,874.0,3,3,2,216,36,0,0,0,0,0,4,4,0,12,2008,7,395039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
1728,528218010,60,7,59.0,15810,2,0,1,3,4,2,5,8,4,6,6,5,2007,2007,5,4,14,14,3,0.0,4,3,4,4,3,4,5,0.0,5,0.0,768.0,768.0,4,5,1,4,768,728,0,1496,0.0,0.0,3,0,3,1,4,7,7,0,0,6,2007.0,3,2.0,572.0,3,3,2,100,0,0,0,0,0,0,4,4,0,5,2007,7,181755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
2472,531367010,20,7,91.0,11024,2,0,1,3,3,2,8,8,4,7,7,5,2005,2006,5,4,14,14,2,118.0,4,3,5,4,3,3,5,0.0,5,0.0,1400.0,1400.0,4,5,1,4,1400,0,0,1400,0.0,0.0,2,0,3,1,4,6,7,0,0,6,2005.0,2,2.0,612.0,3,3,2,144,55,0,0,0,0,0,4,4,0,10,2006,7,186800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0
610,534402170,60,7,69.05520046484602,8970,2,0,1,3,3,2,8,8,4,6,5,6,1965,1965,5,4,13,13,3,0.0,3,4,4,3,3,4,4,388.0,5,0.0,356.0,744.0,4,3,1,4,825,1315,0,2140,0.0,0.0,2,1,4,1,3,7,7,1,3,6,1965.0,1,2.0,549.0,3,3,2,0,40,264,0,0,0,0,3,4,0,6,2009,8,177500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
1950,535379060,30,7,60.0,10800,2,1,0,3,4,2,8,8,4,7,4,6,1927,2007,5,4,11,11,3,0.0,3,3,3,3,3,4,5,0.0,5,0.0,656.0,656.0,4,3,1,4,968,0,0,968,0.0,0.0,2,0,4,1,3,5,7,0,0,5,1928.0,3,1.0,216.0,2,2,2,0,0,0,0,0,0,0,4,4,0,8,2007,8,64500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
94,533205060,120,5,25.0,4835,2,0,1,3,2,2,8,8,3,7,7,5,2004,2005,5,4,13,13,3,0.0,4,3,5,5,3,3,6,1298.0,5,0.0,190.0,1488.0,4,5,1,4,1488,0,0,1488,1.0,0.0,2,0,2,1,4,6,7,1,4,6,2004.0,1,2.0,506.0,3,3,2,168,50,0,0,0,0,0,4,4,0,3,2010,8,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0
1745,528228555,20,7,53.0,3710,2,0,0,3,4,2,8,8,4,7,7,5,2007,2007,5,4,14,14,2,16.0,4,3,5,4,3,3,5,0.0,5,0.0,1266.0,1266.0,4,5,1,4,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,7,1,4,6,2007.0,1,2.0,388.0,3,3,2,100,16,0,0,0,0,0,4,4,0,8,2007,7,185485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
744,903231130,30,6,51.0,6120,2,0,0,3,3,2,8,8,4,7,5,7,1931,1993,5,4,11,11,3,0.0,3,3,3,3,3,4,3,209.0,5,0.0,506.0,715.0,4,3,1,3,875,0,0,875,1.0,0.0,1,0,2,1,3,5,7,0,0,5,1931.0,3,1.0,180.0,2,3,2,48,0,0,0,0,0,0,4,4,0,11,2009,8,105000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1859,533254100,80,7,80.0,9600,2,0,0,3,1,2,7,8,4,4,6,7,1976,1994,4,4,10,10,2,360.0,4,4,4,3,3,4,5,0.0,5,0.0,528.0,528.0,4,5,1,4,1094,761,0,1855,0.0,0.0,2,1,3,1,3,7,7,1,3,6,1976.0,2,2.0,512.0,3,3,2,113,100,0,0,0,0,0,4,4,0,8,2007,8,187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3.0
2343,527301010,20,7,91.0,14145,2,0,0,3,3,2,8,8,4,7,7,7,1984,1998,5,4,11,11,3,0.0,4,3,4,4,3,1,4,213.0,5,0.0,995.0,1208.0,4,5,1,4,1621,0,0,1621,1.0,0.0,2,0,3,1,4,8,7,0,0,6,1984.0,2,2.0,440.0,3,3,2,108,45,0,0,0,0,0,4,3,400,5,2006,8,202500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0
1713,528172050,20,7,70.0,9926,2,0,1,3,4,2,8,8,4,7,7,5,2005,2006,5,4,14,14,2,210.0,4,3,5,4,3,1,6,1178.0,5,0.0,436.0,1614.0,4,5,1,4,1614,0,0,1614,1.0,0.0,2,0,3,1,4,7,7,0,0,6,2005.0,2,3.0,878.0,3,3,2,100,38,0,0,0,0,0,4,4,0,5,2007,8,245700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0
1816,531451150,160,7,50.0,8012,2,0,0,3,4,2,8,8,3,6,6,5,1980,1980,5,4,10,10,3,0.0,3,3,4,3,3,4,5,0.0,5,0.0,630.0,630.0,4,5,1,4,630,636,0,1266,0.0,0.0,1,1,2,1,3,5,7,2,3,6,1980.0,2,1.0,283.0,3,3,2,340,0,0,0,0,0,0,3,4,0,7,2007,8,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.0
2390,528120110,60,7,80.0,10240,2,0,0,3,4,2,8,8,4,6,8,5,2005,2005,5,4,14,14,2,178.0,4,3,5,4,3,1,5,0.0,5,0.0,1030.0,1030.0,4,4,1,4,1038,1060,0,2098,0.0,0.0,2,1,3,1,5,8,7,1,4,6,2005.0,2,3.0,878.0,3,3,2,192,52,0,0,0,0,0,4,4,0,3,2006,8,275500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.0
364,527166010,60,7,69.05520046484602,10762,2,0,1,3,2,2,8,8,4,6,7,5,1999,1999,5,4,14,14,3,344.0,4,3,5,4,3,4,6,694.0,5,0.0,284.0,978.0,4,5,1,4,1005,978,0,1983,0.0,0.0,2,1,3,1,4,9,7,1,3,6,1999.0,1,2.0,490.0,3,3,2,0,0,0,0,0,0,0,4,4,0,5,2009,8,225000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
684,535453100,80,7,80.0,8000,2,0,0,3,4,2,8,8,4,4,5,5,1959,1959,5,4,8,10,3,0.0,3,3,4,4,3,3,6,433.0,2,95.0,0.0,528.0,4,3,1,4,1183,0,0,1183,1.0,0.0,1,0,3,1,3,6,7,0,0,6,1959.0,2,1.0,288.0,3,3,2,0,0,0,0,0,0,0,1,4,0,7,2009,8,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
32,527451410,160,6,21.0,1680,2,0,0,3,4,2,8,8,1,6,6,5,1971,1971,5,4,12,1,2,381.0,3,3,4,3,3,4,5,0.0,5,0.0,525.0,525.0,4,3,1,4,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,7,0,0,5,1971.0,3,1.0,264.0,3,3,2,0,0,0,0,0,0,0,4,4,0,3,2010,8,88000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
1698,528110100,60,7,105.0,13693,2,0,0,3,4,2,8,8,4,6,9,5,2006,2006,4,4,14,14,2,772.0,5,3,5,4,3,3,5,0.0,5,0.0,2153.0,2153.0,4,5,1,4,2069,574,0,2643,0.0,0.0,2,1,3,1,5,9,7,1,4,4,2006.0,1,3.0,694.0,3,3,2,414,84,0,0,0,0,0,4,4,0,3,2007,8,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.0
1129,528482020,20,5,85.0,10625,2,0,0,3,4,2,8,8,4,7,8,5,2007,2007,5,4,14,14,2,292.0,4,3,5,4,3,3,5,0.0,5,0.0,1660.0,1660.0,4,5,1,4,1660,0,0,1660,0.0,0.0,2,0,3,1,4,7,7,1,4,6,2007.0,1,3.0,660.0,3,3,2,133,120,0,0,0,0,0,4,4,0,6,2008,8,256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0
165,535456110,20,7,60.0,7200,2,0,0,3,3,2,8,8,4,7,5,7,1951,2000,5,4,11,11,3,0.0,3,3,4,3,3,1,3,234.0,2,486.0,180.0,900.0,4,3,1,4,900,0,0,900,0.0,1.0,1,0,3,1,4,5,7,0,0,5,2005.0,3,2.0,576.0,3,3,2,222,32,0,0,0,0,0,4,4,0,5,2010,8,134800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
935,909451140,160,6,24.0,1612,2,0,0,3,4,2,8,8,1,6,6,6,1980,1980,5,4,13,13,3,0.0,3,3,4,4,3,4,5,0.0,5,0.0,561.0,561.0,4,3,1,4,561,668,0,1229,0.0,0.0,1,1,2,1,3,5,7,1,3,6,1980.0,1,2.0,462.0,3,3,2,154,0,0,0,0,0,0,3,4,0,7,2009,8,121000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
1802,528480020,60,5,84.0,10207,2,0,0,3,4,2,8,8,4,6,7,6,2007,2007,5,4,14,14,3,0.0,4,3,5,4,3,4,5,0.0,5,0.0,874.0,874.0,4,5,1,4,874,887,0,1761,0.0,0.0,3,0,3,1,4,7,7,0,0,6,2007.0,1,2.0,578.0,3,3,2,144,105,0,0,0,0,0,4,4,0,8,2007,7,227875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0
250,906378100,20,7,64.0,10475,2,0,1,3,3,2,8,8,4,7,8,5,2008,2008,5,4,14,14,1,72.0,4,3,5,4,3,3,5,0.0,5,0.0,1694.0,1694.0,4,5,1,4,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,7,0,0,6,2008.0,2,3.0,776.0,3,3,2,160,33,0,0,0,0,0,4,4,0,2,2010,8,245350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2668,902401090,90,6,33.0,5976,2,0,0,3,4,2,8,8,2,6,5,7,1920,1950,4,4,11,11,3,0.0,3,3,5,3,3,4,5,0.0,5,0.0,624.0,624.0,4,4,0,3,624,624,0,1248,0.0,0.0,2,0,2,2,3,8,7,0,0,3,1920.0,0,0.0,0.0,0,0,1,0,130,256,0,0,0,0,4,4,0,12,2006,8,93500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.0
236,905426060,30,7,85.0,10625,2,0,0,3,3,2,8,8,4,7,5,5,1920,1950,5,4,11,11,3,0.0,3,3,3,3,3,4,4,108.0,5,0.0,350.0,458.0,4,2,0,4,835,0,0,835,0.0,0.0,1,0,2,1,3,5,7,0,0,2,1920.0,3,1.0,366.0,2,3,2,0,0,77,0,0,0,0,4,3,400,5,2010,6,83000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2117,906426195,60,7,69.05520046484602,53107,2,0,2,0,3,1,7,8,4,6,6,5,1992,1992,5,4,12,12,3,0.0,4,3,5,4,3,3,6,985.0,5,0.0,595.0,1580.0,4,5,1,4,1079,874,0,1953,1.0,0.0,2,1,3,1,4,9,7,2,2,6,1992.0,1,2.0,501.0,3,3,2,216,231,0,0,0,0,0,4,4,0,6,2007,8,240000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0
2029,903430040,45,6,40.0,5680,2,1,0,3,4,2,8,8,4,5,5,4,1901,1950,5,4,6,6,3,0.0,3,3,4,3,3,4,5,0.0,5,0.0,592.0,592.0,4,3,0,3,933,240,0,1173,0.0,0.0,2,0,3,1,3,7,7,0,0,5,1920.0,3,1.0,240.0,3,2,2,0,25,77,0,0,0,0,3,4,0,9,2007,8,113000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.0
636,535175050,20,7,66.0,12400,2,0,1,3,4,2,7,8,4,7,6,7,1958,1998,4,4,11,11,2,176.0,3,3,4,3,2,4,2,585.0,5,0.0,630.0,1215.0,4,3,1,3,1215,0,0,1215,0.0,0.0,1,0,3,1,3,6,7,0,0,6,1958.0,3,1.0,297.0,3,3,2,0,0,0,0,234,0,0,4,4,0,6,2009,8,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1155,532378200,20,7,65.0,6768,2,0,1,3,4,2,7,8,4,7,6,8,1961,1996,4,4,12,12,3,0.0,3,4,4,3,3,1,6,832.0,5,0.0,80.0,912.0,4,4,1,4,912,0,0,912,1.0,1.0,1,0,3,1,4,5,7,0,0,5,1962.0,3,1.0,288.0,3,3,2,168,0,0,0,0,0,0,2,4,0,5,2008,8,142000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0
739,903228120,45,6,50.0,6000,2,0,0,3,4,2,8,8,4,1,6,7,1926,2004,5,4,11,11,3,0.0,4,3,5,3,3,4,5,0.0,5,0.0,884.0,884.0,4,4,1,4,904,0,0,904,0.0,0.0,1,0,2,1,3,4,7,0,0,5,1926.0,3,1.0,180.0,3,3,2,0,0,105,0,0,0,0,4,4,0,1,2009,8,119000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1608,923400040,50,7,75.0,12508,2,0,1,3,4,2,8,8,4,5,6,7,1940,1985,5,4,14,14,3,0.0,3,3,4,4,3,1,4,660.0,5,0.0,323.0,983.0,4,5,1,4,983,767,0,1750,1.0,0.0,2,0,4,1,3,7,4,0,0,6,1989.0,3,1.0,423.0,3,3,2,245,0,156,0,0,0,0,4,3,1300,7,2008,8,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
1087,528235120,60,7,62.0,7415,2,0,1,3,4,2,8,8,4,6,6,5,2004,2004,5,4,14,14,3,0.0,3,3,5,3,3,4,6,759.0,5,0.0,80.0,839.0,4,5,1,4,864,729,0,1593,1.0,0.0,2,1,3,1,3,8,7,1,3,6,2004.0,1,2.0,398.0,3,3,2,100,75,0,0,0,0,0,4,4,0,4,2008,8,193000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0
1774,528366070,60,7,88.0,11762,2,0,0,3,4,2,8,8,4,6,8,5,1992,1993,5,4,14,14,2,309.0,4,3,5,5,3,4,6,335.0,5,0.0,770.0,1105.0,4,5,1,4,1105,1097,0,2202,1.0,0.0,2,1,4,1,4,9,7,1,3,6,1992.0,2,2.0,517.0,3,3,2,0,65,0,0,144,0,0,4,4,0,9,2007,8,263000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4.0
2816,907420090,20,7,65.0,8767,2,0,1,3,4,2,8,8,4,7,7,5,2005,2005,5,4,14,14,3,0.0,4,3,5,4,3,3,6,24.0,5,0.0,1286.0,1310.0,4,5,1,4,1310,0,0,1310,0.0,0.0,2,0,3,1,4,6,7,1,4,6,2005.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,4,4,0,7,2006,7,164990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2194,908276230,20,7,60.0,8190,2,0,0,3,4,2,8,8,4,7,4,6,1954,1954,4,4,11,11,3,0.0,3,3,4,3,3,4,2,732.0,5,0.0,216.0,948.0,4,5,1,4,948,0,0,948,1.0,0.0,1,0,3,1,3,5,7,1,3,5,1956.0,3,1.0,280.0,3,3,2,0,36,0,0,0,0,0,4,4,0,10,2007,8,119000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
523,528458180,20,5,75.0,7500,2,0,0,3,4,2,8,8,4,7,8,5,2006,2007,5,4,14,14,1,238.0,4,3,5,4,3,4,6,24.0,5,0.0,1348.0,1372.0,4,5,1,4,1448,0,0,1448,0.0,0.0,2,0,2,1,4,6,7,1,4,6,2006.0,2,2.0,692.0,3,3,2,0,140,0,0,0,0,0,4,4,0,6,2009,8,238500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0
1837,533206070,120,5,32.0,3784,2,2,1,3,4,2,8,8,3,7,8,5,2006,2007,5,4,14,14,1,36.0,4,3,5,4,3,4,6,60.0,5,0.0,1451.0,1511.0,4,5,1,4,1565,0,0,1565,1.0,0.0,2,0,2,1,4,5,7,0,0,6,2006.0,1,2.0,476.0,3,3,2,0,120,0,0,0,0,0,4,4,0,2,2007,7,193800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0
2284,923225040,120,6,44.0,4224,2,0,0,3,4,2,8,8,3,7,5,7,1976,1976,5,4,9,9,3,0.0,3,3,5,4,3,4,6,840.0,5,0.0,200.0,1040.0,4,3,1,4,1060,0,0,1060,1.0,0.0,1,0,3,1,3,6,7,1,3,6,1976.0,3,2.0,572.0,3,3,2,100,110,0,0,0,0,0,4,4,0,6,2007,8,129900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1434,907135260,20,7,57.0,9245,2,0,2,3,4,2,8,8,4,7,5,5,1994,1995,5,4,14,14,3,0.0,3,3,5,4,3,4,6,686.0,5,0.0,304.0,990.0,4,5,1,4,990,0,0,990,0.0,1.0,1,0,3,1,3,5,7,0,0,5,1996.0,3,2.0,672.0,3,3,2,0,0,0,0,0,0,0,4,4,0,2,2008,8,145000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2794,907255050,20,7,69.05520046484602,14781,2,0,2,3,2,2,8,8,4,7,8,5,2001,2002,4,4,14,14,2,178.0,4,3,5,4,3,2,5,0.0,5,0.0,1753.0,1753.0,4,5,1,4,1787,0,0,1787,0.0,0.0,2,0,3,1,4,7,7,1,3,6,2001.0,2,3.0,748.0,3,3,2,198,150,0,0,0,0,0,4,4,0,8,2006,8,275000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2625,535454030,90,7,60.0,8544,2,0,0,3,3,2,8,8,2,7,3,4,1950,1950,5,4,8,3,3,0.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,2,2,0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,7,0,0,5,1950.0,3,2.0,400.0,3,2,2,0,0,0,0,0,0,0,4,4,0,12,2006,8,81400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
794,905475160,20,7,62.0,7440,2,0,0,3,4,2,8,8,4,7,5,6,1954,1954,5,4,11,11,3,0.0,3,3,4,4,3,4,3,173.0,5,0.0,916.0,1089.0,3,3,1,4,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,7,1,4,5,1954.0,2,1.0,252.0,3,3,0,328,0,0,0,0,0,0,3,4,0,9,2009,8,125000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
708,902204080,30,6,62.0,7404,2,0,0,3,3,2,8,8,4,7,4,6,1920,1950,5,4,13,13,3,0.0,3,3,3,2,3,4,5,0.0,5,0.0,861.0,861.0,4,3,1,4,861,0,0,861,0.0,0.0,1,0,2,1,3,5,7,0,0,5,1920.0,3,2.0,288.0,3,3,1,0,0,128,0,0,0,0,4,4,0,11,2009,1,80000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
286,909100080,30,7,67.0,4853,2,0,0,1,4,2,6,8,4,7,5,6,1924,1999,5,4,13,14,2,203.0,3,3,3,3,3,1,2,133.0,5,0.0,974.0,1107.0,4,2,0,3,1296,0,0,1296,0.0,0.0,2,0,2,1,2,5,7,1,4,5,1979.0,3,1.0,260.0,3,3,2,0,0,36,0,0,0,0,3,4,0,5,2010,8,104000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0
62,528358010,20,7,59.0,10593,2,0,1,3,4,2,8,8,4,7,7,5,1996,1996,4,4,14,14,2,338.0,4,3,5,4,3,4,6,919.0,5,0.0,801.0,1720.0,4,5,1,4,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,7,1,3,6,1996.0,1,2.0,527.0,3,3,2,240,56,154,0,0,0,0,4,4,0,3,2010,8,260400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0
1647,527302060,60,7,78.0,12090,2,0,0,3,4,2,8,8,4,6,7,7,1981,2003,5,4,13,13,2,306.0,4,3,4,4,3,4,4,321.0,5,0.0,404.0,725.0,4,5,1,4,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,7,1,3,6,1981.0,2,2.0,484.0,3,3,2,167,72,0,0,0,0,0,4,4,0,3,2007,8,176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.0
